basket_id,strategy,direction,entry_time,exit_time,holding_min,max_layers,exit_move,min_close_move,max_close_move,max_adverse_points,max_favorable_points
1554,T6/S12,short,2020-01-16 08:00:00,2020-01-16 16:33:00,513.0,3,1.6866666666667243,-3.4633333333333667,1.6866666666667243,3.4633333333333667,1.6866666666667243
1555,T6/S12,short,2020-02-12 08:00:00,2020-02-12 09:20:00,80.0,1,1.3600000000001273,-0.8599999999999,1.3600000000001273,0.8599999999999,1.3600000000001273
1556,T6/S12,short,2020-02-25 08:48:00,2020-02-25 08:57:00,9.0,1,2.6699999999998454,-0.8100000000001728,3.459999999999809,0.8100000000001728,3.459999999999809
1557,T6/S12,short,2020-02-25 09:00:00,2020-02-25 09:14:00,14.0,1,1.9500000000000455,-1.1600000000000819,2.4400000000000546,1.1600000000000819,2.4400000000000546
1558,T6/S12,short,2020-02-25 09:24:00,2020-02-25 13:34:00,250.0,9,1.4988888888890415,-10.596249999999827,1.948888888889087,10.596249999999827,1.948888888889087
1559,T6/S12,short,2020-03-17 08:24:00,2020-03-17 08:36:00,12.0,2,3.9800000000002456,-2.1200000000001182,3.9800000000002456,2.1200000000001182,3.9800000000002456
1560,T6/S12,short,2020-03-18 08:00:00,2020-03-18 08:01:00,1.0,1,2.7799999999999727,1.5199999999999818,2.7799999999999727,0.0,2.7799999999999727
1561,T6/S12,short,2020-03-18 08:12:00,2020-03-18 08:25:00,13.0,2,2.1000000000001364,-2.6099999999999,2.1000000000001364,2.6099999999999,2.1000000000001364
1562,T6/S12,short,2020-03-18 08:36:00,2020-03-18 08:39:00,3.0,1,2.119999999999891,0.4299999999998363,2.119999999999891,0.0,2.119999999999891
1563,T6/S12,short,2020-03-18 08:48:00,2020-03-18 09:31:00,43.0,5,2.4960000000000946,-7.083999999999833,2.4960000000000946,7.083999999999833,2.4960000000000946
1564,T6/S12,short,2020-05-01 09:00:00,2020-05-01 09:01:00,1.0,1,1.2100000000000364,1.2100000000000364,1.5699999999999363,0.0,1.5699999999999363
1565,T6/S12,short,2020-05-01 09:12:00,2020-05-01 09:47:00,35.0,2,0.9750000000001364,-2.8599999999999,1.7950000000000728,2.8599999999999,1.7950000000000728
1566,T6/S12,short,2020-05-14 08:00:00,2020-05-14 10:57:00,177.0,4,0.7850000000000819,-4.539999999999964,1.4049999999999727,4.539999999999964,1.4049999999999727
1567,T6/S12,short,2020-05-25 08:00:00,2020-05-25 08:46:00,46.0,1,1.3899999999998727,-1.0399999999999636,1.5599999999999454,1.0399999999999636,1.5599999999999454
1568,T6/S12,short,2020-06-11 08:00:00,2020-06-11 08:34:00,34.0,1,1.6800000000000637,-0.4199999999998454,1.6800000000000637,0.4199999999998454,1.6800000000000637
1569,T6/S12,short,2020-06-11 08:36:00,2020-06-11 11:52:00,196.0,5,1.3880000000001473,-5.475000000000136,1.5579999999999927,5.475000000000136,1.5579999999999927
1570,T6/S12,short,2020-06-15 09:00:00,2020-06-15 09:09:00,9.0,1,0.7100000000000364,-0.4500000000000455,1.490000000000009,0.4500000000000455,1.490000000000009
1571,T6/S12,short,2020-06-15 09:12:00,2020-06-15 10:11:00,59.0,2,1.6050000000000182,-2.3700000000001182,1.7850000000000819,2.3700000000001182,1.7850000000000819
1572,T6/S12,short,2020-07-02 09:00:00,2020-07-02 15:20:00,380.0,4,1.5724999999997635,-4.947500000000218,1.5724999999997635,4.947500000000218,1.5724999999997635
1573,T6/S12,short,2020-07-10 09:00:00,2020-07-10 09:53:00,53.0,2,1.1649999999999636,-2.3599999999999,1.3450000000000273,2.3599999999999,1.3450000000000273
1574,T6/S12,short,2020-08-11 09:24:00,2020-08-11 09:25:00,1.0,1,0.790000000000191,0.790000000000191,1.1400000000003274,0.0,1.1400000000003274
1575,T6/S12,short,2020-08-11 09:36:00,2020-08-11 10:35:00,59.0,4,1.9050000000002,-6.016666666666424,1.9050000000002,6.016666666666424,1.9050000000002
1576,T6/S12,short,2020-08-19 08:48:00,2020-08-19 08:50:00,2.0,1,2.2000000000000455,0.8899999999998727,2.2999999999999545,0.0,2.2999999999999545
1577,T6/S12,short,2020-08-19 09:00:00,2020-08-19 09:14:00,14.0,3,0.9499999999998181,-3.7800000000002,1.25,3.7800000000002,1.25
1578,T6/S12,short,2020-08-26 08:24:00,2020-08-26 08:36:00,12.0,1,1.7100000000000364,-0.7100000000000364,1.9800000000000182,0.7100000000000364,1.9800000000000182
1579,T6/S12,short,2020-08-26 08:48:00,2020-08-26 09:04:00,16.0,1,2.0799999999999272,0.01999999999998181,2.0799999999999272,0.0,2.0799999999999272
1580,T6/S12,short,2020-08-31 09:48:00,2020-08-31 10:08:00,20.0,2,1.5899999999999181,-2.0599999999999454,1.5899999999999181,2.0599999999999454,1.5899999999999181
1581,T6/S12,short,2020-09-03 09:00:00,2020-09-03 09:29:00,29.0,3,0.9266666666667334,-3.6949999999999363,1.246666666666897,3.6949999999999363,1.246666666666897
1582,T6/S12,short,2020-09-23 08:00:00,2020-09-23 08:05:00,5.0,1,1.240000000000009,-0.25,1.240000000000009,0.25,1.240000000000009
1583,T6/S12,short,2020-09-23 08:12:00,2020-09-23 08:35:00,23.0,1,0.049999999999954525,-1.6800000000000637,1.8099999999999454,1.6800000000000637,1.8099999999999454
1584,T6/S12,short,2020-10-05 08:00:00,2020-10-05 09:12:00,72.0,1,1.6000000000001364,-1.5,1.6000000000001364,1.5,1.6000000000001364
1585,T6/S12,short,2020-11-19 08:00:00,2020-11-19 08:31:00,31.0,1,1.9100000000000819,-1.3899999999998727,1.9100000000000819,1.3899999999998727,1.9100000000000819
1586,T6/S12,short,2020-11-19 08:36:00,2020-11-19 08:37:00,1.0,1,0.9600000000000364,0.9600000000000364,1.240000000000009,0.0,1.240000000000009
1587,T6/S12,short,2020-11-19 08:48:00,2020-11-19 10:07:00,79.0,2,1.8900000000001,-2.3299999999999272,1.8900000000001,2.3299999999999272,1.8900000000001
1588,T6/S12,short,2020-12-28 08:36:00,2020-12-28 10:08:00,92.0,3,2.5999999999996817,-3.555000000000291,2.5999999999996817,3.555000000000291,2.5999999999996817
1589,T6/S12,short,2021-01-26 09:48:00,2021-01-26 09:58:00,10.0,1,1.199999999999818,-0.14000000000010004,1.199999999999818,0.14000000000010004,1.199999999999818
1590,T6/S12,short,2021-02-02 09:36:00,2021-02-02 09:47:00,11.0,2,1.8700000000003456,-2.3799999999998818,1.8700000000003456,2.3799999999998818,1.8700000000003456
1591,T6/S12,short,2021-02-04 08:12:00,2021-02-04 16:04:00,472.0,4,21.5474999999999,-5.450000000000273,21.5474999999999,5.450000000000273,21.5474999999999
1592,T6/S12,short,2021-02-26 08:00:00,2021-02-26 08:14:00,14.0,2,0.46499999999969077,-2.1400000000001,1.7249999999996817,2.1400000000001,1.7249999999996817
1593,T6/S12,short,2021-03-08 09:48:00,2021-03-08 09:54:00,6.0,1,1.5299999999999727,0.07999999999992724,1.5299999999999727,0.0,1.5299999999999727
1594,T6/S12,short,2021-03-12 09:24:00,2021-03-12 11:19:00,115.0,2,6.139999999999645,-2.070000000000391,6.139999999999645,2.070000000000391,6.139999999999645
1595,T6/S12,short,2021-06-03 08:48:00,2021-06-03 15:34:00,406.0,1,15.25,-1.2000000000000455,16.269999999999982,1.2000000000000455,16.269999999999982
1596,T6/S12,short,2021-06-17 09:48:00,2021-06-17 10:09:00,21.0,1,1.2999999999999545,-1.6300000000001091,1.2999999999999545,1.6300000000001091,1.2999999999999545
1597,T6/S12,short,2021-09-07 08:24:00,2021-09-07 11:09:00,165.0,1,5.300000000000182,0.010000000000218279,5.550000000000182,0.0,5.550000000000182
1598,T6/S12,short,2021-10-15 09:36:00,2021-10-15 10:23:00,47.0,1,1.5399999999999636,-0.38000000000010914,1.5399999999999636,0.38000000000010914,1.5399999999999636
1599,T6/S12,short,2021-11-19 09:48:00,2021-11-19 09:55:00,7.0,1,0.9100000000000819,0.25,1.0399999999999636,0.0,1.0399999999999636
1600,T6/S12,short,2022-01-27 08:24:00,2022-01-27 08:43:00,19.0,1,0.5599999999999454,-0.22000000000002728,1.7100000000000364,0.22000000000002728,1.7100000000000364
1601,T6/S12,short,2022-01-27 08:48:00,2022-01-27 09:45:00,57.0,2,1.4750000000001364,-3.224999999999909,1.4750000000001364,3.224999999999909,1.4750000000001364
1602,T6/S12,short,2022-02-28 09:36:00,2022-02-28 10:00:00,24.0,4,0.5099999999999909,-2.0999999999996817,1.7000000000000455,2.0999999999996817,1.7000000000000455
1603,T6/S12,short,2022-03-15 08:00:00,2022-03-15 08:27:00,27.0,4,1.599999999999909,-3.119999999999891,1.599999999999909,3.119999999999891,1.599999999999909
1604,T6/S12,short,2022-03-15 08:36:00,2022-03-15 08:52:00,16.0,4,2.9199999999998454,-2.160000000000082,2.9199999999998454,2.160000000000082,2.9199999999998454
1605,T6/S12,short,2022-03-25 08:36:00,2022-03-25 08:38:00,2.0,2,1.0300000000002,0.9400000000000546,1.1600000000000819,0.0,1.1600000000000819
1606,T6/S12,short,2022-03-25 08:48:00,2022-03-25 09:03:00,15.0,2,1.4900000000002365,-0.5799999999996999,1.4900000000002365,0.5799999999996999,1.4900000000002365
1607,T6/S12,short,2022-03-28 08:48:00,2022-03-28 08:55:00,7.0,2,0.9500000000000455,-1.4399999999998272,1.9600000000000364,1.4399999999998272,1.9600000000000364
1608,T6/S12,short,2022-03-28 09:00:00,2022-03-28 09:36:00,36.0,4,2.555000000000291,-2.0800000000001546,2.555000000000291,2.0800000000001546,2.555000000000291
1609,T6/S12,short,2022-03-31 08:00:00,2022-03-31 08:30:00,30.0,2,1.5400000000004184,-1.1899999999995998,1.5400000000004184,1.1899999999995998,1.5400000000004184
1610,T6/S12,short,2022-03-31 08:36:00,2022-03-31 11:36:00,180.0,12,0.8216666666662604,-7.858333333333803,1.771666666666306,7.858333333333803,1.771666666666306
1611,T6/S12,short,2022-05-25 09:36:00,2022-05-25 11:25:00,109.0,4,1.8999999999998636,-2.2800000000002,1.8999999999998636,2.2800000000002,1.8999999999998636
1612,T6/S12,short,2022-07-20 09:48:00,2022-07-20 13:50:00,242.0,6,1.936666666666497,-4.713333333333594,1.936666666666497,4.713333333333594,1.936666666666497
1613,T6/S12,short,2022-08-10 08:00:00,2022-08-10 08:17:00,17.0,2,2.0599999999999454,0.209999999999809,2.0599999999999454,0.0,2.0599999999999454
1614,T6/S12,short,2022-08-10 08:24:00,2022-08-10 10:23:00,119.0,4,0.9249999999999545,-2.4700000000000273,1.2450000000001182,2.4700000000000273,1.2450000000001182
1615,T6/S12,short,2022-08-15 08:12:00,2022-08-15 08:25:00,13.0,3,1.0799999999999272,-0.22000000000002728,1.4799999999997908,0.22000000000002728,1.4799999999997908
1616,T6/S12,short,2022-08-15 08:36:00,2022-08-15 09:14:00,38.0,3,1.040000000000191,-0.5199999999997544,1.2800000000002,0.5199999999997544,1.2800000000002
1617,T6/S12,short,2022-08-19 08:00:00,2022-08-19 11:05:00,185.0,6,1.6899999999995998,-3.0100000000004457,1.6899999999995998,3.0100000000004457,1.6899999999995998
1618,T6/S12,short,2022-08-29 08:00:00,2022-08-29 09:17:00,77.0,6,1.5199999999999818,-2.0400000000004184,1.5199999999999818,2.0400000000004184,1.5199999999999818
1619,T6/S12,short,2022-09-20 08:36:00,2022-09-20 08:58:00,22.0,3,1.3199999999999363,-0.5900000000001455,1.3199999999999363,0.5900000000001455,1.3199999999999363
1620,T6/S12,short,2022-09-21 08:00:00,2022-09-21 17:33:00,573.0,21,1.7971428571429442,-8.670000000000073,1.7971428571429442,8.670000000000073,1.7971428571429442
1621,T6/S12,short,2022-09-29 09:24:00,2022-09-29 10:26:00,62.0,6,1.8799999999998818,-2.230000000000018,1.8799999999998818,2.230000000000018,1.8799999999998818
1622,T6/S12,short,2022-10-19 08:00:00,2022-10-19 09:02:00,62.0,3,0.9800000000002456,-1.3699999999998909,1.1100000000001273,1.3699999999998909,1.1100000000001273
1623,T6/S12,short,2022-10-25 09:00:00,2022-10-25 10:15:00,75.0,6,0.6899999999998272,-2.5800000000001546,1.0599999999999454,2.5800000000001546,1.0599999999999454
1624,T6/S12,short,2022-12-05 09:24:00,2022-12-05 09:45:00,21.0,3,1.4099999999998545,-0.9900000000000091,1.509999999999991,0.9900000000000091,1.509999999999991
1625,T6/S12,short,2022-12-22 09:24:00,2022-12-22 11:28:00,124.0,9,1.3966666666667606,-3.5699999999999363,1.3966666666667606,3.5699999999999363,1.3966666666667606
1626,T6/S12,short,2023-01-13 08:00:00,2023-01-13 13:59:00,359.0,21,1.5485714285714494,-8.996666666666215,1.5485714285714494,8.996666666666215,1.5485714285714494
1627,T6/S12,short,2023-01-23 09:00:00,2023-01-23 09:28:00,28.0,4,1.6499999999998636,-0.4600000000000364,1.8199999999999363,0.4600000000000364,1.8199999999999363
1628,T6/S12,short,2023-01-23 09:36:00,2023-01-23 10:03:00,27.0,4,0.9700000000002547,-1.2399999999997817,1.190000000000282,1.2399999999997817,1.190000000000282
1629,T6/S12,short,2023-01-25 08:12:00,2023-01-25 09:33:00,81.0,16,1.8149999999995998,-4.256666666666661,1.8149999999995998,4.256666666666661,1.8149999999995998
1630,T6/S12,short,2023-02-15 08:36:00,2023-02-15 08:47:00,11.0,4,0.9400000000000546,-0.06999999999993634,1.1300000000001091,0.06999999999993634,1.1300000000001091
1631,T6/S12,short,2023-02-15 08:48:00,2023-02-15 09:32:00,44.0,8,3.1499999999998636,-2.059999999999718,3.1499999999998636,2.059999999999718,3.1499999999998636
1632,T6/S12,short,2023-03-15 08:36:00,2023-03-15 09:24:00,48.0,8,1.3149999999998272,-2.6299999999998818,1.3149999999998272,2.6299999999998818,1.3149999999998272
1633,T6/S12,short,2023-03-27 09:36:00,2023-03-27 10:06:00,30.0,4,0.8899999999998727,-1.690000000000282,1.1899999999998272,1.690000000000282,1.1899999999998272
1634,T6/S12,short,2023-04-19 09:24:00,2023-04-19 09:25:00,1.0,5,1.5,1.25,1.5,0.0,1.5
1635,T6/S12,short,2023-04-19 09:36:00,2023-04-19 09:59:00,23.0,15,1.5733333333330393,-3.2200000000002547,1.5733333333330393,3.2200000000002547,1.5733333333330393
1636,T6/S12,short,2023-04-21 08:00:00,2023-04-21 08:13:00,13.0,5,1.3299999999999272,-0.36000000000012733,1.3299999999999272,0.36000000000012733,1.3299999999999272
1637,T6/S12,short,2023-04-21 08:24:00,2023-04-21 08:31:00,7.0,5,2.199999999999818,-0.009999999999990905,2.199999999999818,0.009999999999990905,2.199999999999818
1638,T6/S12,short,2023-04-21 08:36:00,2023-04-21 08:51:00,15.0,5,1.1900000000000546,-1.099999999999909,1.2300000000000182,1.099999999999909,1.2300000000000182
1639,T6/S12,short,2023-04-21 09:00:00,2023-04-21 09:26:00,26.0,10,1.8499999999994543,-2.479999999999791,1.8499999999994543,2.479999999999791,1.8499999999994543
1640,T6/S12,short,2023-04-24 08:24:00,2023-04-24 16:25:00,481.0,25,0.8559999999999945,-5.684999999999945,1.0960000000000036,5.684999999999945,1.0960000000000036
1641,T6/S12,short,2023-05-16 09:48:00,2023-05-16 14:34:00,286.0,10,0.9849999999999,-2.5450000000000728,1.1449999999999818,2.5450000000000728,1.1449999999999818
1642,T6/S12,short,2023-05-17 09:24:00,2023-05-17 11:11:00,107.0,10,2.0150000000003274,-2.5300000000002,2.0150000000003274,2.5300000000002,2.0150000000003274
1643,T6/S12,short,2023-05-18 09:00:00,2023-05-18 09:52:00,52.0,10,1.6400000000001,-2.259999999999991,1.6400000000001,2.259999999999991,1.6400000000001
1644,T6/S12,short,2023-05-22 08:48:00,2023-05-22 09:10:00,22.0,5,1.8299999999999272,-0.8100000000001728,1.8299999999999272,0.8100000000001728,1.8299999999999272
1645,T6/S12,short,2023-05-22 09:12:00,2023-05-22 14:33:00,321.0,25,1.2360000000001037,-5.963999999999942,1.2960000000000491,5.963999999999942,1.2960000000000491
1646,T6/S12,short,2023-06-21 09:48:00,2023-06-21 12:14:00,146.0,10,1.2300000000000182,-2.730000000000018,1.3199999999999363,2.730000000000018,1.3199999999999363
1647,T6/S12,short,2023-08-01 09:00:00,2023-08-01 09:11:00,11.0,6,1.7299999999997908,0.06999999999993634,1.7299999999997908,0.0,1.7299999999997908
1648,T6/S12,short,2023-08-01 09:12:00,2023-08-01 10:10:00,58.0,6,1.6399999999998727,-1.0100000000002183,1.6399999999998727,1.0100000000002183,1.6399999999998727
1649,T6/S12,short,2023-09-25 08:48:00,2023-09-25 09:08:00,20.0,6,1.1100000000001273,-0.2799999999999727,1.1800000000000637,0.2799999999999727,1.1800000000000637
1650,T6/S12,short,2023-09-25 09:12:00,2023-09-25 11:18:00,126.0,18,1.4199999999998454,-3.480000000000018,1.4199999999998454,3.480000000000018,1.4199999999998454
1651,T6/S12,short,2023-10-06 09:48:00,2023-10-06 15:21:00,333.0,18,1.5200000000002092,-3.474999999999909,1.5200000000002092,3.474999999999909,1.5200000000002092
1652,T6/S12,short,2023-10-16 09:00:00,2023-10-16 09:02:00,2.0,6,2.080000000000382,0.1300000000003365,2.080000000000382,0.0,2.080000000000382
1653,T6/S12,short,2023-10-16 09:12:00,2023-10-16 09:29:00,17.0,12,1.824999999999818,-2.0199999999997544,1.824999999999818,2.0199999999997544,1.824999999999818
1654,T6/S12,short,2023-10-16 09:36:00,2023-10-16 09:47:00,11.0,6,1.5599999999999454,-0.25,1.6399999999998727,0.25,1.6399999999998727
1655,T6/S12,short,2023-10-16 09:48:00,2023-10-16 09:55:00,7.0,6,0.9600000000000364,-0.4700000000000273,1.1300000000001091,0.4700000000000273,1.1300000000001091
1656,T6/S12,short,2023-11-07 09:48:00,2023-11-07 10:16:00,28.0,7,1.2899999999997362,-0.8200000000003911,1.3899999999996453,0.8200000000003911,1.3899999999996453
1657,T6/S12,short,2023-12-04 09:48:00,2023-12-04 09:52:00,4.0,8,3.880000000000564,-0.2899999999995089,3.880000000000564,0.2899999999995089,3.880000000000564
