target_mode,feature,operator,threshold,matched,precision,recall,f1
timeout_loss,entry_minute,<=,0.0,37,0.21621621621621623,0.5714285714285714,0.3137254901960784
late_high,mae_5m,>=,-0.38999999999998636,54,0.2037037037037037,0.6111111111111112,0.3055555555555555
late_high,mae_30m,<=,-0.8150000000000546,54,0.2037037037037037,0.6111111111111112,0.3055555555555555
late_high,early_adverse_max,>=,0.8149999999999409,54,0.2037037037037037,0.6111111111111112,0.3055555555555555
late_high,entry_minute,<=,30.0,87,0.1839080459770115,0.8888888888888888,0.30476190476190473
late_high,mae_5m,>=,-0.8200000000002206,81,0.18518518518518517,0.8333333333333334,0.303030303030303
late_high,mfe_30m,<=,1.4350000000000591,81,0.18518518518518517,0.8333333333333334,0.303030303030303
quick_low,mae_30m,<=,-0.26499999999998636,81,0.20987654320987653,0.5,0.29565217391304344
quick_low,early_adverse_max,>=,0.26499999999998636,81,0.20987654320987653,0.5,0.29565217391304344
timeout_loss,mae_5m,<=,-0.10999999999984311,81,0.1728395061728395,1.0,0.2947368421052632
timeout_loss,mae_30m,<=,-0.26499999999998636,81,0.1728395061728395,1.0,0.2947368421052632
timeout_loss,early_adverse_max,>=,0.26499999999998636,81,0.1728395061728395,1.0,0.2947368421052632
timeout_loss,mfe_5m,<=,0.14999999999997726,54,0.18518518518518517,0.7142857142857143,0.2941176470588235
timeout_loss,mfe_30m,<=,0.023749999999893134,27,0.2222222222222222,0.42857142857142855,0.29268292682926833
late_high,entry_hour,<=,22.0,107,0.16822429906542055,1.0,0.288
late_high,entry_hour,<=,22.0,107,0.16822429906542055,1.0,0.288
late_high,entry_hour,<=,22.0,107,0.16822429906542055,1.0,0.288
late_high,entry_minute,>=,0.0,108,0.16666666666666666,1.0,0.2857142857142857
late_high,mfe_5m,<=,0.6825000000002319,81,0.1728395061728395,0.7777777777777778,0.2828282828282828
late_high,mae_30m,<=,-0.26499999999998636,81,0.1728395061728395,0.7777777777777778,0.2828282828282828
late_high,early_adverse_max,>=,0.26499999999998636,81,0.1728395061728395,0.7777777777777778,0.2828282828282828
late_high,mfe_5m,<=,0.14999999999997726,54,0.18518518518518517,0.5555555555555556,0.2777777777777778
late_high,mfe_30m,<=,0.6800000000000637,54,0.18518518518518517,0.5555555555555556,0.2777777777777778
timeout_loss,mfe_30m,<=,1.4350000000000591,81,0.16049382716049382,0.9285714285714286,0.27368421052631575
late_high,entry_minute,<=,20.0,70,0.17142857142857143,0.6666666666666666,0.27272727272727276
late_high,mfe_30m,<=,0.023749999999893134,27,0.2222222222222222,0.3333333333333333,0.26666666666666666
late_high,mae_5m,<=,-0.10999999999984311,81,0.16049382716049382,0.7222222222222222,0.26262626262626265
late_high,mfe_5m,<=,-0.2599999999999909,28,0.21428571428571427,0.3333333333333333,0.2608695652173913
quick_low,mfe_5m,<=,0.6825000000002319,81,0.18518518518518517,0.4411764705882353,0.2608695652173913
quick_low,mae_5m,<=,-0.10999999999984311,81,0.18518518518518517,0.4411764705882353,0.2608695652173913
quick_low,mfe_30m,<=,1.4350000000000591,81,0.18518518518518517,0.4411764705882353,0.2608695652173913
late_high,mfe_5m,>=,-0.2599999999999909,82,0.15853658536585366,0.7222222222222222,0.26
timeout_loss,entry_hour,>=,22.0,95,0.14736842105263157,1.0,0.2568807339449541
timeout_loss,entry_hour,>=,22.0,95,0.14736842105263157,1.0,0.2568807339449541
timeout_loss,entry_hour,>=,22.0,95,0.14736842105263157,1.0,0.2568807339449541
