basket_id,strategy,mode_at_exit,actual_exit_time,first_cross_time,lag_minutes,cross_found,variant
1417,T5/S10,21-23|<=30m,2019-07-18 22:09:00,2019-07-18 22:08:00,1.0,True,oracle_final_mode_tp_q90
1418,T5/S10,21-23|<=30m,2019-07-18 22:15:00,,,False,oracle_final_mode_tp_q90
1419,T5/S10,21-23|<=30m,2019-07-18 22:46:00,,,False,oracle_final_mode_tp_q90
1420,T5/S10,21-23|30-120m,2019-07-18 23:36:00,,,False,oracle_final_mode_tp_q90
1421,T5/S10,01-04|30-120m,2019-07-19 01:06:00,,,False,oracle_final_mode_tp_q90
1422,T5/S10,09-12|360-1440m,2019-07-30 09:38:00,,,False,oracle_final_mode_tp_q90
1423,T5/S10,09-12|360-1440m,2019-07-31 09:27:00,,,False,oracle_final_mode_tp_q90
1424,T5/S10,21-23|<=30m,2019-08-12 22:14:00,,,False,oracle_final_mode_tp_q90
1425,T5/S10,17-20|360-1440m,2019-08-21 17:15:00,,,False,oracle_final_mode_tp_q90
1426,T5/S10,21-23|<=30m,2019-08-23 22:13:00,,,False,oracle_final_mode_tp_q90
1427,T5/S10,21-23|<=30m,2019-09-20 22:19:00,,,False,oracle_final_mode_tp_q90
1428,T5/S10,01-04|>1440m,2019-09-23 04:52:00,2019-09-23 04:31:00,21.0,True,oracle_final_mode_tp_q90
1429,T5/S10,01-04|120-360m,2019-11-13 02:44:00,,,False,oracle_final_mode_tp_q90
1430,T5/S10,01-04|120-360m,2020-01-15 01:28:00,,,False,oracle_final_mode_tp_q90
1431,T5/S10,01-04|>1440m,2020-02-10 01:28:00,,,False,oracle_final_mode_tp_q90
1432,T5/S10,21-23|<=30m,2020-04-06 22:55:00,,,False,oracle_final_mode_tp_q90
1433,T5/S10,01-04|120-360m,2020-04-14 03:12:00,2020-04-14 02:48:00,24.0,True,oracle_final_mode_tp_q90
1434,T5/S10,21-23|30-120m,2020-05-19 23:07:00,,,False,oracle_final_mode_tp_q90
1435,T5/S10,21-23|<=30m,2020-06-15 22:30:00,,,False,oracle_final_mode_tp_q90
1436,T5/S10,01-04|120-360m,2020-06-16 01:18:00,,,False,oracle_final_mode_tp_q90
1437,T5/S10,09-12|360-1440m,2020-07-10 11:14:00,2020-07-10 11:13:00,1.0,True,oracle_final_mode_tp_q90
1438,T5/S10,21-23|<=30m,2020-08-25 22:35:00,,,False,oracle_final_mode_tp_q90
1439,T5/S10,21-23|<=30m,2020-09-28 22:14:00,,,False,oracle_final_mode_tp_q90
1440,T5/S10,21-23|<=30m,2020-09-28 22:57:00,2020-09-28 22:53:00,4.0,True,oracle_final_mode_tp_q90
1441,T5/S10,21-23|<=30m,2020-11-04 22:56:00,,,False,oracle_final_mode_tp_q90
1442,T5/S10,21-23|<=30m,2021-01-06 22:04:00,2021-01-06 22:04:00,0.0,True,oracle_final_mode_tp_q90
1443,T5/S10,01-04|120-360m,2021-01-07 01:27:00,2021-01-07 01:22:00,5.0,True,oracle_final_mode_tp_q90
1444,T5/S10,21-23|30-120m,2021-01-12 22:37:00,2021-01-12 22:36:00,1.0,True,oracle_final_mode_tp_q90
1445,T5/S10,09-12|30-120m,2021-01-13 11:48:00,,,False,oracle_final_mode_tp_q90
1446,T5/S10,21-23|30-120m,2021-05-14 23:40:00,,,False,oracle_final_mode_tp_q90
1447,T5/S10,01-04|>1440m,2021-05-24 02:40:00,,,False,oracle_final_mode_tp_q90
1448,T5/S10,01-04|120-360m,2021-05-28 02:44:00,,,False,oracle_final_mode_tp_q90
1449,T5/S10,13-16|360-1440m,2021-05-28 15:48:00,,,False,oracle_final_mode_tp_q90
1450,T5/S10,01-04|120-360m,2021-06-08 03:43:00,,,False,oracle_final_mode_tp_q90
1451,T5/S10,01-04|120-360m,2021-06-11 01:35:00,,,False,oracle_final_mode_tp_q90
1452,T5/S10,01-04|120-360m,2021-06-16 01:06:00,,,False,oracle_final_mode_tp_q90
1453,T5/S10,05-08|120-360m,2021-06-16 07:30:00,,,False,oracle_final_mode_tp_q90
1454,T5/S10,05-08|360-1440m,2021-09-01 06:50:00,,,False,oracle_final_mode_tp_q90
1455,T5/S10,21-23|30-120m,2021-12-22 23:00:00,,,False,oracle_final_mode_tp_q90
1456,T5/S10,21-23|<=30m,2022-01-11 22:30:00,,,False,oracle_final_mode_tp_q90
1457,T5/S10,01-04|120-360m,2022-02-08 03:46:00,,,False,oracle_final_mode_tp_q90
1458,T5/S10,13-16|360-1440m,2022-02-08 15:36:00,2022-02-08 15:36:00,0.0,True,oracle_final_mode_tp_q90
1459,T5/S10,21-23|<=30m,2022-02-28 22:31:00,,,False,oracle_final_mode_tp_q90
1460,T5/S10,21-23|<=30m,2022-02-28 23:00:00,,,False,oracle_final_mode_tp_q90
1461,T5/S10,05-08|360-1440m,2022-03-03 08:47:00,2022-03-03 08:40:00,7.0,True,oracle_final_mode_tp_q90
1462,T5/S10,01-04|120-360m,2022-03-24 01:11:00,,,False,oracle_final_mode_tp_q90
1463,T5/S10,09-12|360-1440m,2022-03-24 10:15:00,2022-03-24 10:14:00,1.0,True,oracle_final_mode_tp_q90
1464,T5/S10,17-20|360-1440m,2022-05-26 17:17:00,2022-05-26 17:16:00,1.0,True,oracle_final_mode_tp_q90
1465,T5/S10,01-04|120-360m,2022-05-27 02:56:00,,,False,oracle_final_mode_tp_q90
1466,T5/S10,01-04|30-120m,2022-05-27 04:51:00,2022-05-27 04:51:00,0.0,True,oracle_final_mode_tp_q90
1467,T5/S10,21-23|<=30m,2022-07-21 22:59:00,,,False,oracle_final_mode_tp_q90
1468,T5/S10,01-04|120-360m,2022-10-06 02:18:00,,,False,oracle_final_mode_tp_q90
1469,T5/S10,09-12|>1440m,2022-11-07 11:03:00,2022-11-07 11:02:00,1.0,True,oracle_final_mode_tp_q90
1470,T5/S10,01-04|>1440m,2023-01-16 03:20:00,,,False,oracle_final_mode_tp_q90
1471,T5/S10,01-04|120-360m,2023-01-20 03:25:00,,,False,oracle_final_mode_tp_q90
1472,T5/S10,21-23|<=30m,2023-01-25 22:57:00,,,False,oracle_final_mode_tp_q90
1473,T5/S10,01-04|120-360m,2023-03-03 02:01:00,,,False,oracle_final_mode_tp_q90
1474,T5/S10,05-08|>1440m,2023-03-06 05:13:00,2023-03-06 05:09:00,4.0,True,oracle_final_mode_tp_q90
1475,T5/S10,01-04|120-360m,2023-04-13 02:51:00,,,False,oracle_final_mode_tp_q90
1476,T5/S10,05-08|>1440m,2023-04-17 05:03:00,,,False,oracle_final_mode_tp_q90
1477,T5/S10,21-23|30-120m,2023-05-10 23:01:00,,,False,oracle_final_mode_tp_q90
1478,T5/S10,05-08|360-1440m,2023-06-06 05:13:00,,,False,oracle_final_mode_tp_q90
1479,T5/S10,01-04|360-1440m,2023-08-22 04:31:00,,,False,oracle_final_mode_tp_q90
1480,T5/S10,21-23|<=30m,2023-10-09 22:16:00,,,False,oracle_final_mode_tp_q90
1481,T5/S10,21-23|<=30m,2023-10-09 22:32:00,,,False,oracle_final_mode_tp_q90
1482,T5/S10,01-04|120-360m,2023-10-20 02:32:00,2023-10-20 02:31:00,1.0,True,oracle_final_mode_tp_q90
1483,T5/S10,21-23|<=30m,2023-10-27 22:06:00,,,False,oracle_final_mode_tp_q90
1484,T5/S10,13-16|>1440m,2023-10-30 16:21:00,2023-10-30 15:14:00,67.0,True,oracle_final_mode_tp_q90
1485,T5/S10,21-23|30-120m,2023-12-08 23:51:00,,,False,oracle_final_mode_tp_q90
1486,T5/S10,21-23|<=30m,2023-12-13 22:06:00,,,False,oracle_final_mode_tp_q90
1487,T5/S10,21-23|<=30m,2023-12-13 22:21:00,,,False,oracle_final_mode_tp_q90
1488,T5/S10,21-23|<=30m,2023-12-13 22:36:00,2023-12-13 22:34:00,2.0,True,oracle_final_mode_tp_q90
1489,T5/S10,21-23|<=30m,2023-12-13 22:54:00,,,False,oracle_final_mode_tp_q90
1490,T5/S10,21-23|<=30m,2023-12-26 22:36:00,,,False,oracle_final_mode_tp_q90
1491,T5/S10,21-23|<=30m,2023-12-26 22:59:00,,,False,oracle_final_mode_tp_q90
